"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lao PDR","LAO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","588.199338434499","600.998940887573","612.695660511033","586.74419088106","558.464196991879","619.528050990776","642.494625026632","651.620952736345","669.338928095215","690.561784208978","728.627287125353","762.055561342869","797.620021048771","835.703063608306","852.935546065715","899.391195060867","935.751330989013","973.859754942257","1015.79011311859","1061.30642648139","1111.72454284236","1172.21734644331","1252.69390329386","1325.44164437229","1405.12350490718","1485.47656215707","1586.20292955064","1687.14736914443","1795.13763052428","1910.53105129676","2025.47216005196","2140.04432280044","2255.31187887644","2373.59737898011","2483.1615746774","2579.25366112481","2554.42546325316","",
"Lebanon","LBN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5073.66187164267","2875.11774462","3538.56811455796","5073.50740299999","5610.92982155982","5889.51251555823","6072.7319825314","6235.30459196913","6780.88264541831","6762.95800798991","6944.26493801398","6807.77859776152","6728.55030546793","6727.411986054","6639.60261183483","6531.86340664397","6692.1378470225","6682.6515647035","6699.23128226931","7311.31726750737","7978.74477747395","8706.91547603542","9135.50068541004","8773.73831860929","8451.41288141453","8216.50045646808","7950.17189742762","7663.92023216349","7574.60354496752","7516.1944471095","7345.13405424466","6823.10408513478","5382.33712452363","",
"Liberia","LBR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775.963829203506","770.10624381456","780.381496022559","535.863973120651","539.626227503974","553.567565392947","578.137336358376","608.990421174263","626.110553805965","633.610646687992","648.552683548637","679.71463834094","713.06729791504","754.458487625775","740.375959137082","721.581050523128","692.618888928373","692.20304237615","683.251296361547","650.413369116513","616.002692833527","",
"Libya","LBY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6455.4479305547","6590.5600777216","6372.85134396192","6211.49860205055","6908.26794268417","7103.23029881733","7825.22068583447","8208.95675479196","8601.9578360112","8709.0287669907","8534.22362318811","8870.66093163395","3337.31592748932","7401.48163524456","6359.87314024719","4801.83073062451","4337.91913919348","4168.69167674043","5209.86570112762","5910.38876238678","5971.84964599938","4046.63494561433","",
"St. Lucia","LCA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4295.05016988787","4667.00690559546","4771.0294019703","4598.57220664299","4822.9754888908","4860.44019028467","5035.84878642611","5326.76597623773","5679.13945993073","6385.67048289571","6513.5104901132","7280.01730578272","7792.26361716651","8424.49543650322","8336.43042545715","8887.89078691915","8837.2374770391","8874.66034187109","8919.69656990986","9059.11813032607","8872.06988191176","9300.21581974362","9427.52688688505","9326.87130899919","8926.59501524221","8895.83525018725","9209.45594869904","9799.93262602997","9664.93771382851","10141.4431412292","10173.5995910708","10528.4701594204","10099.2300123778","10151.0464851415","10619.4653367503","10531.2884542985","10148.0988861991","10280.1225701464","10093.6180163617","10409.5372952193","10718.8599996044","10975.8265270407","10914.5026923556","8651.34933287437","",
"Latin America & Caribbean","LCN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3280.49934566359","3388.61061795829","3439.07653351025","3413.62150615298","3561.81590570316","3664.04632047473","3745.48776227011","3807.74926396554","3974.79072489503","4143.88499200318","4306.36393246251","4494.78439924267","4702.53354792178","4960.53611598697","5149.90317201291","5210.41475399249","5370.26167785531","5507.02785471891","5624.49833197851","5904.57757993936","6162.79337614842","6077.87535074358","5929.48522636491","5691.88159140274","5788.64005139658","5852.90352792015","5955.37170901252","6027.1913577506","5948.17923568378","5941.14597903967","5803.81952669006","5869.81912091349","5913.14080960555","6053.77869107958","6271.71947918969","6220.42355604005","6368.13274957538","6598.9071326193","6669.37036499387","6611.47355538225","6748.79802245527","6687.11410319356","6631.35808030549","6709.7230706905","6996.01821389563","7186.05145892942","7458.92368847073","7759.34520714669","7954.44296516054","7705.73081707759","8110.57874917153","8377.30850132853","8493.89915037942","8644.97746263516","8671.93193141061","8630.85569020065","8532.7663932529","8609.64646128984","8668.74343729506","8657.47928590976","8002.03581489138","",
"Least developed countries: UN classification","LDC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","649.470978789901","649.890563557982","641.815364036349","638.861143210787","637.400636889635","631.289557759753","637.013450446675","645.90346153678","645.412035152367","640.875947615826","627.086447889678","620.952512858216","606.439951969156","585.554741232685","575.472693571936","594.073597472044","612.280159774596","625.126144675251","633.928603169992","642.911369205258","653.022938754807","669.755546388842","686.798260681445","702.727118327685","730.273959308851","767.380271705414","802.015340162534","842.342440440085","877.601088871046","893.155956593584","926.894664547344","935.497438065078","943.20750732263","973.927389742453","1004.34756483052","1004.87761823978","1019.11586966011","1040.0188188586","1061.90521954921","1089.6760355105","1072.25733919794","",
"Low income","LIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","653.910474568006","647.594759641984","644.610594468371","623.02787264843","610.603343367255","613.220207738099","629.647107711484","636.135231459268","625.13169438368","598.829884076427","589.994090232156","577.060607137673","567.90373283271","562.703990474274","574.166206368976","589.935240015154","601.032283188556","607.373633743174","605.497972246032","606.385802388957","617.47715882503","625.140774817135","636.063952919665","655.505888542967","678.770478178828","698.014910354558","720.033420647139","738.509178622249","747.09454576407","777.632356870752","763.218248339992","719.620167640629","725.480045325367","738.085312852592","715.933740090469","713.253976799595","716.849034403117","723.220264743704","735.667211225559","721.009974641279","",
"Liechtenstein","LIE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167313.266280449","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","617.455445380156","626.135181219768","627.033384422057","636.368050258542","637.193427353483","653.337579756799","678.883341605643","701.421455414787","738.394109318838","750.167257897009","744.346249905117","726.786687573761","763.412242790599","778.098915830439","810.566027402917","822.19247854872","848.352148826049","880.2698805651","920.477202692923","958.285185465777","997.186095930137","1023.18394180919","1057.20165441556","1095.51390090036","1134.08575921237","1166.70674534234","1170.07551550765","1182.36835574261","1193.39351952474","1253.71933478665","1295.68841423744","1337.36208683627","1414.64649071734","1479.85962156033","1548.5492121862","1596.50920545298","1689.24324526667","1759.68462216904","1825.6545454116","1923.41348190133","1880.25894878331","1939.34621781115","2037.28204664417","2130.13895659153","2244.82128829647","2398.43236044443","2542.59355276765","2674.74632084679","2750.20190581777","2950.39072132162","3176.92034126922","3462.936683705","3552.69855853013","3694.30042629703","3843.78067184442","3972.10258954491","4067.99306501342","4157.28387632309","4225.10630347397","4052.74693445531","",
"Lower middle income","LMC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","617.558863029264","625.648379548334","630.880129149865","655.839877978862","683.73821778188","694.309494927226","695.743608418956","702.340014803392","729.979642534708","779.226654535885","828.345768141573","858.863884321259","885.832897688949","914.669069611322","943.363723796622","943.363204924612","997.381012627274","1011.60931342515","992.539737710329","969.602593334355","945.927840069398","939.227583547374","962.043121340692","971.900203353659","965.268118266631","975.76774648301","973.973264024405","981.88236460309","1005.31631578863","1029.14008887896","1054.44759890604","1056.65254413063","1063.16758794761","1057.03498025861","1060.97498174804","1088.65565587918","1130.23280512873","1148.28748318018","1142.2313884447","1168.64489731027","1198.98419457875","1225.14318737476","1262.12701947273","1317.73357446577","1381.35500877609","1442.48619404451","1511.63307993111","1590.01089865965","1631.34853558894","1679.86485468287","1762.82601882025","1819.12520572357","1867.80002312715","1933.74585613262","2010.61367828293","2081.01853542039","2172.74351568978","2252.73391293079","2323.50068489625","2373.07595299487","2260.89430275906","",
"Low & middle income","LMY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","891.010764580936","888.548085338674","903.469497062141","923.896234167105","972.705724040213","1006.98916381398","1030.34398838269","1038.84028439636","1073.25559404099","1134.55353853128","1200.04239137969","1247.66175731814","1293.84990626555","1354.18461889406","1403.27476675235","1430.1498894698","1486.03621161798","1521.22734211049","1543.40057244577","1581.8562919258","1620.07616140737","1621.41740889647","1634.92746768948","1630.38606263659","1672.81041765505","1712.65495687375","1745.84199974948","1793.51856210075","1830.12195604234","1848.61269342348","1850.51550015379","1840.88267246144","1835.34778983712","1865.45317788738","1896.02005918483","1937.71377392481","2010.30041281683","2078.95238134533","2099.91554677951","2145.94144252326","2237.22531923463","2288.29195454147","2363.97616163971","2470.57971907263","2625.1509586226","2778.0144869726","2966.11821846684","3187.05450933566","3333.12449069573","3393.6502890402","3612.16532030341","3789.39968074674","3936.82247532314","4096.68973565057","4242.25351565829","4371.28674855791","4514.64376323573","4687.61072384119","4853.68431880357","4987.45312422708","4864.03246692404","",
"Lesotho","LSO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","231.136955018551","231.132960043265","261.588896552033","283.828317729723","301.231275939067","301.531061286674","294.093251939125","319.24241891659","311.149508384522","308.982669263159","308.64645833738","317.128533784325","309.291829541194","381.820194148229","413.34448881514","348.198582157645","376.070333311686","445.033271845658","511.282487891505","510.950905578698","482.98995725191","473.090418439418","481.064954169418","478.000669975684","491.942294994377","492.7280106263","504.06810187881","496.707267042342","527.9907029171","546.666577418262","567.059982835493","593.066800840306","620.175492618374","627.867461477786","651.440100575668","659.668030373519","683.734822234938","696.894474167879","697.170749235689","692.787212420789","715.008511806352","739.407285715847","746.9263337465","785.425430535475","803.655918406602","835.609783199408","873.662616700719","911.628426714867","961.870049213793","948.359491246538","995.581359028767","1037.24848941823","1096.82845605457","1109.03711752498","1119.77166736673","1146.06468787308","1178.01845083433","1132.00926895142","1109.25591724481","1096.21696892375","982.970425988236","",
"Late-demographic dividend","LTE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","845.829727623325","808.188301440798","821.656837302565","836.93893734196","880.380853636938","920.955234052269","971.421415544365","965.196398708785","991.599620771204","1067.71819755361","1160.48517789637","1225.98776407721","1290.04973868231","1378.98039837987","1427.04529847189","1472.03738118098","1543.57353667353","1624.09817965664","1706.85068789251","1809.52918900333","1932.61576756371","1917.25952007272","1931.60313517639","1935.25931488689","2059.5466264008","2184.11550275143","2276.3514201872","2386.13828547645","2476.63389847411","2549.07893915567","2526.02399561145","2519.6583345752","2509.98601542212","2591.13401473923","2678.53089730981","2799.19803226625","2912.31860353127","3043.55775957161","3099.8684752069","3216.09751597522","3414.60647724087","3566.16146948187","3754.50445270818","3984.19873447838","4283.21028525358","4585.66832265735","4980.45708510718","5456.36999625721","5798.1503485956","5975.47879814686","6418.6491225125","6834.73425043018","7183.24122851125","7536.49790615053","7873.75858648648","8188.3336290416","8497.65645996229","8889.63758773433","9318.0821322539","9711.8871484849","9691.50139347034","",
"Lithuania","LTU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4936.0202154344","5230.26019154918","5706.89526075875","6178.1238213384","6151.08296362442","6423.42067622444","6899.23683441212","7424.39482424481","8275.80344758031","8919.08174949012","9766.48764716509","10659.4002106998","11984.9232941064","12425.3980999207","10699.7894581629","11106.9502145424","12046.7213858694","12678.6926859879","13262.3344620771","13850.0001271199","14263.9645773495","14810.2517786273","15661.9962536775","16443.5852875776","17241.2553476195","17213.8143045269","",
"Luxembourg","LUX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","25520.1824340318","26257.1661908152","26289.9029024973","26912.9549966405","28706.589612341","28173.2666499077","28280.5166959382","28248.745242907","29355.712798391","32125.4867875047","35513.8009854427","36114.9765484434","38033.7401625331","40742.7918500131","41908.9752721689","38729.5604581864","39515.0353486263","40065.6914169583","41623.6010396531","42500.2548997291","42705.3385418472","42345.0451531547","42788.9485611364","44056.251468465","46733.9235529516","47945.8483699444","52496.6662006102","54218.2753941324","58381.7542558669","63481.5847355331","66027.0758007817","70779.9729147771","71116.9400892209","73116.1946629406","74883.1418537888","74896.0965788046","74916.5067672272","77993.0585335828","82170.2399212578","87695.33957586","92527.7118069642","94243.7073233917","96269.5793851216","97597.9969176553","100292.568479162","101222.045664401","105614.179863952","112417.878458001","110094.792338745","104574.349887682","106544.057241723","105290.249048827","104487.744238704","105338.956059283","105583.937014123","105462.012584423","108351.452158933","107142.127556443","107201.839944816","108570.027704794","104879.256213901","",
"Latvia","LVA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4970.68566762476","5157.09048332658","5669.04417308675","6085.34111147794","6304.16929197948","6726.50490609639","7245.14476345557","7849.28261736191","8593.03114165918","9406.80311731081","10527.9127366212","11896.220843403","13186.2472509517","12893.4363181929","11240.4011993716","10963.6787469282","11451.451370681","12410.3079947414","12796.1677079946","13162.6840536934","13786.4567953114","14242.4328198275","14845.2771981948","15558.2761097779","16056.035161786","15583.9310261547","",
"Macao SAR, China","MAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","23343.6364423597","24721.9414276015","25729.2481499921","24859.3785920672","25437.0439592146","27886.0294792913","28884.0585905789","29240.6562015381","30560.6062537171","30800.3601896322","34060.1391420803","35063.346948889","35818.0802956564","36258.5824393223","35385.282130143","34585.1632232685","32338.1346840047","30913.7992291232","31973.2587198506","32133.8250725953","34148.2851830286","37183.5701339403","45943.2704801539","48495.2071558794","53770.4739048675","60249.1696496526","60995.3521678089","60461.8572430728","73991.0047919032","87924.0301092153","93801.7602761711","101489.383542313","97247.555352999","74818.948126372","73009.7305420918","79040.387670443","82943.6803206488","79747.457475156","36172.2927851087","",
"St. Martin (French part)","MAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","727.623994252955","781.12800110471","838.321308454233","887.955516572433","909.547851658665","940.245584419191","943.455814770005","957.142983428076","989.637641102645","1041.34036025525","1127.85349570989","1168.28111347945","1165.85385699536","1192.24289613009","1205.77475317575","1156.05913959177","1229.16289996565","1216.53421005397","1264.7358882564","1311.06580570752","1402.47821175641","1369.90806435587","1503.11305642964","1516.98599598165","1539.96753925907","1621.28564764219","1559.23257905653","1521.21666277295","1654.87210898564","1541.39702272841","1707.19713966777","1657.77739404754","1754.85402416975","1751.71292505545","1763.40073327221","1869.6668547017","1905.07201479133","1994.81539402596","2065.9991940102","2109.06215157821","2242.3970263754","2294.51405978261","2401.60175151474","2472.79332414184","2534.25914065219","2631.45419171615","2673.045775453","2754.84919884651","2788.72086992511","2875.25798516781","2867.01576143127","2950.21211552919","3004.63222965656","3044.90623115894","2818.77165720544","",
"Monaco","MCO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","75168.6790435862","78318.2611389014","80840.9158884788","84743.612855432","87166.2878998646","85037.5525995648","87675.8817408449","89778.1614220449","92329.564983245","94502.4079344798","94798.466511103","94228.7217290493","94875.5510376603","94443.9383266538","94434.0513328903","94965.1278153995","96577.2920453645","98616.984833255","102883.803077015","106885.985787145","109249.258005553","109628.242182865","110270.473022789","108226.064554393","109566.265921584","110811.909605014","111066.906166676","112582.12150154","115470.000262635","118224.557089184","121655.160189266","123068.659693418","123081.205208541","123143.427262576","124848.435173133","125925.466584329","131881.846134215","149446.59607774","148993.103442888","130794.90391887","132094.011710599","139708.45688863","139442.718139608","150972.220341856","160000.367675744","165989.505113832","170153.537815577","162819.384890552","171223.980529205","181709.343587999","159221.616783797","",
"Moldova","MDA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1502.24538362065","1416.79176666106","1445.46334583239","1351.44390332384","1307.97605712937","1338.26327137716","1423.07613263317","1537.63281937812","1643.73858848418","1769.74912274426","1907.11512138231","2004.2193885166","2069.13500239568","2234.77787936734","2103.34461587841","2254.93280958331","2387.50858320685","2373.73989062593","2589.11131197284","2720.21480192833","2732.45711293733","2885.8742156018","3072.79691980172","3260.52737556231","3435.47744394945","3250.3057153983","",
"Madagascar","MDG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","814.107787773885","811.033481317785","809.471979417071","782.38764301958","793.31313138034","770.00676248493","766.068836878191","787.798454085107","819.870248723546","828.13646844124","848.714184504807","858.366857943333","824.414851596336","780.795760304852","774.440044668057","762.366541705254","718.301912856988","714.625104879535","675.990122862842","721.610885067667","707.853395246655","620.350540944266","591.244517664527","579.609169098046","573.132503846963","563.477861577516","558.50519809593","549.377999926336","552.293250093466","558.666704913346","559.754857068813","509.341268559206","500.335679719732","495.764247186103","480.72379981341","473.962653124886","469.291915280313","471.526931236023","474.745592287095","481.647082663209","487.660139905863","501.118462759593","425.739290517587","453.493358807704","463.287983306684","471.194916480726","482.334888265444","495.363132797691","513.733067035591","479.559968429737","469.240527794294","463.662747190652","464.743174122333","462.707783869038","465.416275524166","467.235431614667","473.005164988747","478.610657077957","480.888892539933","488.939550444238","442.192957064635","",
"Maldives","MDV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5538.79299170037","5858.03319965171","6237.87892627423","6590.26167618434","6867.37348621838","6981.54797014363","6544.29791320583","6832.02243440744","7553.29147742697","7788.1669463779","6589.12717060847","8109.57411896439","8534.90423319934","9119.29644767056","8222.04445890965","8521.83810538502","8892.91139669617","8732.62917111605","8954.55659239832","9181.71173936521","9033.41027034576","9190.00325538518","9437.90631619328","9822.5396400279","10197.0928399815","6660.83329856059","",
"Middle East & North Africa","MEA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","5496.84886265467","6210.68795012726","6273.58199080722","5806.06944028586","5931.98506104899","5767.19628533559","5680.5702653466","5331.5234827471","4983.92826877916","4781.23837353747","4584.95384463157","4491.30358059943","4335.77105582937","4367.04237006707","4356.53690567368","4759.7777068916","4826.43598338258","4964.27926853036","4977.54024926038","4986.86920893863","4987.86582948611","5124.91618007557","5202.95603569986","5339.61986131273","5335.7194147578","5591.54235835349","5558.59180829673","5530.4192393456","5694.15503853457","6028.73579145575","6201.01026580165","6428.01041461094","6619.7647716623","6786.9885290126","6696.47690594566","6887.45269486175","7013.11351302263","7111.05136636814","7163.62566054789","7233.79571037269","7269.49591644088","7466.0710336513","7457.80835327055","7438.48824556162","7397.40255040247","6982.65595296501","",
"Mexico","MEX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3741.92977412529","3808.61384916039","3864.35391970763","4049.96780494594","4393.46222118344","4561.13604171789","4690.79338534325","4813.53556152897","5106.63459311753","5121.19402466216","5290.20427605236","5325.55057697627","5593.72468990732","5858.38098049263","6021.22160654962","6191.80955334752","6292.80258316973","6337.72236705591","6731.40556005391","7202.31003843723","7677.20309993056","8134.11371582224","7903.74113325044","7455.00738062024","7538.89498215941","7538.47354475073","7154.2482105108","7130.36654955627","7079.85565755642","7229.12021069935","7460.69661192405","7632.44279095691","7760.90556403676","7773.16183125799","8018.72100901051","7390.71471635729","7765.6049833663","8168.91618207968","8461.49270188363","8567.07842500423","8861.86956567291","8702.9848728584","8580.88729814666","8587.08855266964","8801.32190186818","8877.85129102564","9142.80477389632","9214.35353384224","9181.39996717864","8568.61814933121","8878.56137655041","9076.30145285741","9280.25863791442","9282.99193347296","9426.32458789743","9616.64555810607","9751.56908337178","9842.40071150603","9945.77684548009","9820.44855272379","8909.67765356589","",
"Marshall Islands","MHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2500.0538755819","2507.05526720446","2767.08418523591","2741.77059332937","2451.72726627826","2910.61128950122","3035.50035964502","3129.16255336041","2959.7640061939","2946.51620312641","2879.76778298866","3032.837821372","3177.1875250863","3338.07503883379","3595.05688349784","3220.25612097461","3016.86916536182","2997.91286043371","2956.64445237812","2976.84123418844","3139.40401859524","3197.34570730217","3081.13719255588","3052.66172259344","3080.342762003","3041.57267103022","3124.08557256539","2924.76765302852","3013.13305483957","3208.02327850819","3179.1858325667","3095.9197348004","3207.81269211178","3163.43668572828","3199.88684631989","3226.24008152012","3312.17521512535","3409.49291241526","3612.60226905479","3508.79818900564","",
"Middle income","MIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","913.090686539712","912.404148872819","925.317379951402","947.261736542815","999.767609921874","1035.86598086319","1060.72072985058","1070.04492054577","1106.38596687603","1170.37454227357","1239.95312821024","1289.94016572386","1339.62504497779","1404.12746115698","1455.20363824067","1483.85171728692","1543.15047337351","1580.864692087","1606.08734733526","1648.06340993253","1688.98802215477","1690.54794762123","1705.62601641195","1701.24988420666","1748.33171401292","1792.14780758865","1827.94824312523","1878.415340655","1917.79350150515","1939.07253384334","1943.4850743619","1934.85243629068","1931.03365817944","1965.33558173543","1999.97536743246","2045.52307026803","2124.05925189561","2198.77102498989","2222.53583129776","2274.08796830162","2374.60773892876","2431.25630407212","2515.08455759016","2632.5287939969","2801.80346805573","2969.3693883519","3176.15328975844","3419.15264779283","3581.2288718188","3650.80547283107","3891.78250159306","4092.01263858887","4262.57822913157","4442.52496635365","4606.57697298589","4756.47745831489","4920.88097260256","5118.04519379965","5308.20800911656","5462.78961261461","5335.05831551512","",
"North Macedonia","MKD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3653.77904310623","3433.32465942258","3215.41295707421","2982.19569148563","2933.18031688793","2898.222344257","2923.45660788258","2954.52250090996","3038.13846620844","3154.84776224615","3283.37786294181","3169.32371701905","3240.10918672657","3301.31213313842","3445.80688587016","3600.95228354912","3779.67502572519","4017.79210065609","4230.7330855348","4207.80489815142","4339.96438006305","4433.88746631908","4408.29643693647","4530.68210673617","4687.29638777264","4861.55397141497","4994.55895240773","5043.69224811274","5184.69447115249","5386.20032539651","5115.91861095205","",
"Mali","MLI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","351.140150902556","359.459693761211","355.336884288387","371.588699294194","375.11422275294","390.387546223373","378.021092796036","365.686136853515","401.022638849692","447.751059539897","467.98020690362","453.110303389101","491.202880261522","461.091207538343","458.693257012259","415.997037215364","414.78658389242","405.550095549096","479.287352316224","484.705752209717","477.465989473334","505.890439021309","519.058371562879","496.906476139397","543.33413741562","513.083263095157","515.562439572362","520.851731565955","511.897581248003","533.982696058004","545.529029286572","571.756732838184","588.317894690629","571.657687481226","640.530717962485","640.797791206587","677.88657187927","666.955388800135","687.934848952193","696.675070933273","697.348626952466","706.710827157975","716.912786493093","731.533796870437","732.397364776019","705.139447020898","700.697597211143","728.878293571955","751.47288662264","772.131836188973","789.072628136103","802.033618195994","815.379098715002","781.731454762373","",
"Malta","MLT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3135.27155710562","3211.6803276961","3401.99843957142","3545.98104965377","3904.5057673287","4634.072695004","5395.13351900557","6028.90437860294","6632.40138233093","7254.28801951013","7684.68855353562","7881.02123807915","7889.99273559924","7731.92344363775","7803.15786018051","7865.49354458262","8035.68675557915","8308.58386909803","8934.03387058764","9571.14765900679","10074.2643900301","10419.915060919","10796.7461341621","11168.4172365217","11689.7136598279","12344.7715588185","12727.2426701278","13295.3116471943","13886.2307277665","14455.7006016678","17189.4893099022","16860.4481199959","17164.5221265623","17746.7060371756","17652.6398225425","18133.9715808333","18521.5561297871","19338.3447044487","19948.0828168895","19573.7711179956","20557.6463835752","20566.3364305547","21221.5116404443","22070.9672741161","23286.1231094786","24921.6036820869","25354.1754361864","26672.2318689616","27090.9324830243","27489.4211986268","25005.7633148405","",
"Myanmar","MMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","145.038625235371","145.173822606586","154.556251650929","155.895642893628","155.68849885674","155.990853360842","144.201340834605","144.779972120332","151.907811249465","154.536978708365","157.828325139823","159.238407587378","156.709920266925","156.472575588615","160.168988898924","164.613714684793","170.632440811326","177.288487527217","183.534160056943","191.408685907445","200.622036483216","208.087170578862","213.91707397461","219.394667499868","223.464597150241","221.20538431272","211.760382292636","192.332764247648","181.179509978544","184.332191929963","183.816327124904","189.749710423096","202.15897203182","213.409703170046","226.082221651452","238.212501291942","249.36248315023","260.353617209899","278.941461916182","309.965728859325","344.880448508161","381.389364428783","426.91960576678","481.233855303063","542.219140270505","609.996029306306","681.81705934826","752.649147675163","825.69488612648","902.541870994785","962.995452248766","1017.01436353749","1088.05954147864","1167.63099278981","1196.74335747421","1313.40763025402","1380.15282710961","1459.64300647076","1548.45662997452","1586.90232028333","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1736.92087909927","1803.25550825794","1911.05529750047","2062.6722763881","2254.88129356808","2394.97258922013","2536.95894996098","2807.95133329825","2914.72107021943","3033.42706847651","2993.72535888277","3355.4489362757","3249.61192561284","3005.76848937864","2861.31535567149","2518.13467819898","2450.17992221062","2717.71257700811","2748.73789698518","2640.81487170696","2649.72783324036","2513.82894854272","2489.67635681718","2428.03562063572","2406.94309591456","2602.89419062715","2514.07116390534","2579.16985712854","2595.95902941977","2592.53153007599","2613.669315173","2718.10798812527","2762.37903814065","2895.42120412153","2963.88815999741","3089.11878925658","3107.38946816593","3142.79763638284","3149.17467733684","3340.30624814762","3425.64566342407","3538.48039775886","3689.27734796933","3769.73042995555","3814.33138133371","3945.13779155849","3855.78093197458","3857.06670497045","3842.8435571136","3849.73952635523","3807.58060261944","3993.89759656883","4037.75872228956","3994.41972050011","3949.60300579477","3747.46379731629","",
"Montenegro","MNE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4486.78348519683","4721.02728608415","4288.97425480705","4429.61483671546","4460.35066697061","4527.09403055755","4621.00469967352","4816.98874867354","5010.94970749031","5433.45071251537","5795.46719330871","6203.04077500824","5831.0458162797","5979.51900462184","6166.08447958908","5993.08808891291","6199.72771580358","6304.19274838417","6514.27269528653","6704.84500756244","7020.28701436323","7378.50027614317","7680.74113031201","6512.61756764348","",
"Mongolia","MNG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","1433.19127734464","1514.09827458185","1562.45260477483","1612.8093964506","1659.88141551474","1765.49983132647","1775.32494298951","1815.68310875233","1846.22665414478","1752.13472072271","1575.44688814006","1413.31782543621","1356.6197254881","1375.07677562349","1451.59152565267","1472.14994109426","1516.96035087957","1554.36770479624","1588.22996016178","1592.23399463997","1624.22338454494","1684.61960106215","1783.99876236512","1951.71341754019","2068.39854405739","2216.92288106925","2411.16654918293","2587.7779330974","2514.9165553973","2629.6483264816","3028.16166044885","3335.79359166684","3650.60150913898","3860.32572305667","3875.32167504717","3858.51518381447","4000.83782010661","4233.9726894313","4394.98813391265","4126.69912400948","",
