Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Dominican Republic","DOM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","12.6115463763592","8.86714298512674","11.9038951583546","16.0182840155489","18.320984625681","9.77367413579552","15.8552698444964","15.529570931581","15.3739227133723","18.1308411214953","19.1434533826994","17.8577857785779","19.7081614169266","22.0970658478335","23.3471306012236","24.5100577906201","22.3138554979122","21.7888862244119","23.8717472118959","25.3550774714483","24.6298788694482","22.7037678706043","19.2382127391925","19.7625400700605","17.8777724616181","17.3719111401241","19.5719029188952","22.8429754570694","23.2192667734129","25.7637333451277","23.3496591496817","16.6480690176188","18.7912677867218","19.758137929436","21.0043956056779","20.0495370317422","20.0542675368915","22.1014052569614","28.0693783386682","27.1127710844376","27.8926622004107","26.7706440741139","26.9567556785451","19.4091627404806","20.6273486504175","24.7730711459319","26.9268715003108","28.3513909825073","30.023722552064","23.5734833499722","26.3799659306279","25.0262554165433","24.2957445419273","22.7236665037896","23.1129396854361","23.4421451651921","22.9721903649474","22.4718843183819","25.7956709184659","26.0034870215007","25.3816625726839","31.3520926028993",
"Algeria","DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","42.1845773976957","47.1895290012373","35.4206134085157","28.9406623909188","21.8466084009868","22.6039435563255","17.3241316785394","23.434416768712","27.8679219220707","32.3527364810427","36.6490688527348","35.2813421933013","34.3024894195121","40.2841949679221","40.016534397594","45.4068264160628","43.3502750997663","46.9147351205209","52.2193540184654","42.5459250808005","39.0769221517633","36.9905945376913","37.283237083041","37.5695334243511","35.164423994732","34.5691720680959","33.5559245880029","27.5563794742765","27.6394845392376","30.0732338591257","28.5894206651089","31.8413271022186","30.7574894245852","29.0909081133635","30.0801428611511","30.9085562401555","25.6784142626908","22.4469725267253","27.1484816562939","26.2476846690659","23.5639069007647","26.8410614998937","30.6533624393707","30.3406627279635","33.263540114784","31.6564145070923","30.1704636613471","34.4694781910097","37.3484385311305","46.8764574727692","41.4302921620566","38.0532050791677","39.1527291423267","43.4111614791014","45.6265739092641","50.7806883944328","50.7777238863385","48.5437410628085","47.4149784019672","45.8279958039239","43.3843927806003","39.7587608657299",
"East Asia & Pacific (excluding high income)","EAP","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","35.1589850017989","20.0194732402532","15.1760411258467","20.4749185853121","22.8304304784159","25.3958005699444","28.5065349307945","22.4773541871647","22.9403129258337","23.2527155112393","30.9942431465695","31.8200633679426","30.0277535587471","31.3851714372879","30.4981670408293","32.2396196291127","29.794365836421","30.4008941064317","31.7891280378512","31.37065515637","29.9758817178255","29.1688100748898","28.8555348299791","30.84172413342","30.4330862604287","32.8019710846002","31.4237464619045","30.0816050798577","33.0709001852664","34.1335353997737","33.800889214292","34.5580815211784","35.847063164721","37.8347706477899","36.9140274281492","36.9106652899575","36.2697548861743","34.1297513114055","31.5600042531553","29.9715341904153","30.0846606787145","31.9827963702142","32.3466066983178","35.2383765048304","37.0875606488573","36.342252191969","35.779322683653","36.3986510992279","38.4894228848375","41.0753466982684","42.3897856689329","42.8431763383888","42.9408204718272","43.2032404744741","42.8152486637934","40.7754961523749","40.2241454426555","40.6476596499486","41.536122649904","40.8056960820956","40.7338176468098","",
"Early-demographic dividend","EAR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","18.1680307880486","17.917259559981","19.2459027688119","20.0127195053703","18.919202243034","19.1992020047846","19.1826819051347","19.5162017900176","20.7916207434284","20.7484632743976","21.1627248660444","20.0007012767186","23.4596748318917","24.1398361180543","26.2055004742072","27.2047144499217","26.2796732908151","23.57950839517","24.5824175906037","24.6688049596194","23.3133409333959","23.7638733703618","22.828969089915","20.9776578936166","20.741312514182","20.561792052059","21.8093970053369","22.0997894165137","22.1635566659829","21.8328013764139","22.5197484706204","22.2797897703982","22.633743864864","22.9553894720125","22.3691173326972","22.975970406041","23.1028297018076","22.4558363745731","21.6688093047731","21.5663780718658","21.9515279582774","22.6113987391316","24.3448122350657","24.7355035027078","26.0152412014415","27.6400478033358","27.5206031387843","27.0598833254777","27.7489303742403","28.3529052509119","28.1748378197433","27.2269411358478","27.468694689943","27.3107484281799","26.7809426946915","27.2932357263275","27.4787847465903","26.6135245733568","25.203613895057","26.0731125758587",
"East Asia & Pacific","EAS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","58.7833345220279","36.942400936947","28.2171290011526","34.3081015338233","35.971561815349","40.3630542169674","42.0564860730231","34.0726939308549","32.9640780434286","33.0165349152977","37.2940871306706","35.6448482267427","35.1897865047534","37.4242193777582","37.1517923142573","33.7652815487432","32.6663470724765","32.3370725846837","33.1582298986567","34.5696790672488","33.7991852926959","32.962531148412","32.0248856512878","31.2427806517318","31.1103936607349","31.4982612657195","31.3122397946793","31.7785215025935","33.9080757471411","34.6080816340558","35.0332976161736","34.8651301756014","33.8023002714943","32.9698186847813","31.8736751751276","32.3488419243973","32.9344706533421","31.9180436510199","29.6807361305685","28.6748976913955","29.0893582339699","28.6151528339069","27.7337597665418","28.549035553681","29.4399487575135","29.6950999888702","30.0305960517298","30.5681840711812","31.9242365605396","31.4967345608134","32.8203367018172","33.7813730111133","34.3461688433659","35.3935563856879","35.6726727832252","34.7765489792734","34.2375571024243","34.8582024159128","35.6981521737026","35.2952652161047","35.2733563787701","",
"Europe & Central Asia (excluding high income)","ECA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.617928072656","30.8324034152491","27.9905547045851","31.8569275203298","31.4342291567205","26.9027381006722","24.8630633256493","24.7554652073603","22.9491871175082","22.2204985972824","19.5656932072342","18.3648503055577","21.0857011969903","20.9196870611288","20.9576853021372","21.9702642121908","23.121212867772","23.5033487361527","24.9072881414183","26.5064270630608","27.0650418811392","21.4827641700371","24.100565017333","25.7640611236976","25.3975274426124","24.9012067585512","24.3923881910006","24.5807656846484","24.9919134866719","25.767156000842","24.3788844562763","23.7184527491196","25.4374208328895","24.9876215662684",
"Europe & Central Asia","ECS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","29.3956782919816","28.486967578177","27.9629424669854","29.0781192486725","29.2856743447921","25.8934599873664","26.9632449040192","26.083693790386","25.271895797222","25.9709115102738","26.1818396417488","23.8022467106467","23.4970126889136","23.001520171685","23.1500115869798","23.0669575227401","23.1913496176271","23.4546521448432","24.6799555501329","25.7638997883726","25.2853245039736","24.5956141300749","23.5597441813148","21.7414348330874","21.9777674060453","22.1786649402005","21.6181073808232","21.4764359578473","21.9774279434914","22.0380866558236","22.6190766171128","22.1261354388962","21.409236185672","21.4038576611487","21.6238677702681","21.9572220897032","22.9473856609305","23.857570382838","23.6529117856215","20.2774708862197","21.1662193194822","21.9545240158238","20.9505885811223","20.6596808546688","20.9047653517808","21.1046425954492","21.3378998466404","21.9885925074799","22.132106672292","22.6167680612101","22.2215836404943","22.7064687882768",
"Ecuador","ECU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","25.4143930972346","25.4251038806713","23.7317119242574","23.9202889101401","24.6371612904978","24.36489481555","22.3824359747873","22.9041064547017","18.3577087909342","22.4840267787538","19.5599154460542","22.398852119583","23.2535186499438","20.5254133150295","24.643198037142","20.574844289659","21.0557590448311","24.4896838879669","26.603253041277","22.7852446833867","25.3748809023785","25.8263551457429","21.7648177989287","20.6660351239403","18.7818348918223","18.9516065516846","23.5688471328729","25.4075922319273","26.1101073692876","27.0899160698839","24.0720030162869","22.0454532471388","22.6700564013949","21.0774300172939","21.2862717398473","19.8247648262529","18.5378154326721","20.3089444596577","23.995657737122","19.6284628057926","21.2787210115008","22.3491931854425","23.7023784941965","19.589553285745","20.1990065441413","21.6371012322354","22.4598139346222","22.7048279324151","26.387507592576","25.6392650468526","28.0373130660068","28.1423988779346","27.7958359385975","28.4670577868885","28.314438077984","26.8700983230188","24.9790349379277","26.2802593261083","26.7477648799565","25.9060057243308","22.0456503241921","22.3486633641739",
"Egypt, Arab Rep.","EGY","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","15.4355543418897","16.0682340914899","17.8643631685352","18.4674539961549","19.4041514041514","16.8836901346281","16.3947163947164","14.0681710588607","13.0129972430091","10.7474207674608","14.6020739630185","12.8654797523477","11.2535097717606","13.1973980485364","18.8883135595128","25.9450495609241","21.6284342093488","23.9917660385632","28.6003807652153","32.1870243531202","27.5000000011216","32.0987503586538","28.949946562166","30.8270676691729","30.379746835443","29.7587131367292","29.4784580498866","26.0194174757282","33.1168831168831","31.6883103896104","28.9144058455115","23.7333333333333","19.4823867721064","19.8453608247423","20.6285714285714","20.1470588235294","18.1342632955536","17.562993606619","21.5031315240083","21.6189856957087","19.5530726256983","18.2603847226094","17.9994721562418","16.8862275449102","16.9379765093756","17.9758588672238","18.7307754573418","20.8512352309345","22.3897264098269","19.1901746305891","19.5010774075916","17.1030559404857","16.0267510598913","14.2119974199097","13.6431924882629","14.2886370146078","15.0402303092936","15.2737752161383","16.6561499977464","18.2127355743034","13.7933390264731","12.2299321873522",
"Euro area","EMU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","29.7514016541373","28.6601447881694","28.0793252208309","28.71265748573","28.6461731291668","25.3211717059296","26.3985967790122","25.6477249555658","25.0366276496315","25.8827749185169","26.5494145015991","24.1905109169408","23.5773620581758","22.7812047593126","22.7263118683526","22.4884417759497","22.4151811314204","22.508389684112","23.6183541750694","24.4054901853701","24.6554978746968","24.3478777789099","23.386752524889","21.5586446765334","21.9311184955408","22.351062473709","21.701964715638","21.8601429702148","22.6166608690951","22.9889084619081","23.6219497303537","23.0098670438156","22.0552119057185","22.0131052145331","22.1960980521779","22.4514128848718","23.3905165242004","24.1120183987767","23.6192575560215","20.4107223208698","21.0022442713456","21.5229028005834","20.0022622186976","19.6187987315177","19.9545456695472","20.3815686297748","20.6925297750973","21.3243597339122","21.8772999729751","22.8644809119357","21.9960300953052","22.841274001035",
"Eritrea","ERI","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81085654182101","16.9950134881059","25.1373961895457","22.5366961317006","27.5892573606133","31.2807273816123","32.2868589150857","45.5141796492478","21.9967567603027","35.2606217610795","29.5489323270544","26.5439604075464","20.2629217457409","20.3394397206045","13.6811165438244","12.6735754136609","12.7135404800139","9.26379597839317","12.3854014927083","12.626317662696","","","","","","","","","","",
"Spain","ESP","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","28.358709532718","26.0714971242742","27.3121193448174","28.6980054366878","31.8452675527736","30.1080953897741","28.4178233243492","26.3650942777574","24.1713539595842","23.5635554029656","24.3721137862442","22.7068559244101","22.5830620860497","21.7284269463715","20.5960487361304","20.8194049150158","21.7284205985215","23.1604356763396","25.3485561374974","26.6757615832586","26.8361420737746","26.0169781914161","24.0658990287201","21.4634768367134","21.6514355363919","22.5188237644055","22.2265603440698","22.6110601847216","23.9270998016162","25.5377079615862","26.6403849033188","26.4590373940967","26.6842060324034","27.5034714172108","28.2853775204","29.3871723618844","30.5653486720268","30.442224782179","28.4545591375172","23.3033423951416","22.303066348842","20.571875502344","18.435669125855","17.2156950373794","17.9020072508279","18.9962787330989","18.7533218415571","19.4111718466916","20.4779685836549","20.8899246609744","20.6911550267927","21.4968014120424",
"Estonia","EST","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4111323654494","27.4830229594263","30.7232535651635","31.6245038899654","25.9038094343294","28.4761032107323","29.5816600637549","32.9403470466266","35.1972330716733","34.6565094264266","33.3572241514131","39.8322417464015","40.0079164292368","31.6350388348486","21.0097951748164","21.691389036492","25.6780671832345","29.3615469650017","27.1977354296892","27.0987019001083","25.000962127464","25.1187125567468","26.3826501511689","26.9133945286168","26.0831759656343","30.2439123098191","30.5234426904813",
"Ethiopia","ETH","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.1076664694521","37.0979619673542","34.0811183155872","37.9937253037378","40.6712729848122","37.3487737046879","38.443986368294","34.7288171877819","35.2639839212175","30.5789678455896","28.0229537697756",
"European Union","EUU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","30.0167783554697","28.812515791939","28.2342404592942","28.7903516204451","28.8484066123215","25.6873071823564","26.719476641939","25.7953997120083","25.0302926287937","25.9466310586664","26.571831582123","24.1664210853733","23.5954951879455","22.8276007968106","22.8831169590751","22.7935499380315","22.6911005296498","22.7730530483082","23.8387651719233","24.6985516682787","24.9069679466822","24.3125590336586","23.3211594013118","21.4398277818434","21.8444362781186","22.2887721852219","21.7316475633906","21.9609258330215","22.7125358933465","22.9897665757376","23.6505376238104","23.0143417227497","22.0749096737669","22.0438923737333","22.2914482225301","22.5233687023669","23.5563022757599","24.4419434872958","24.0168391616667","20.6285126506352","21.1887882043586","21.7377173587627","20.3063238389614","19.887913539697","20.2945429682272","20.7443767393206","20.9458284894839","21.5689856431651","22.1445718828792","22.9404695812103","22.0876435938019","23.0960402423933",
"Fragile and conflict affected situations","FCS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2334147886583","20.9467594552369","21.4307322980029","18.6823593472102","19.2558420642297","20.4153231748749","20.1858572041783","20.2583271039091","21.8734426706771","22.5964024515169","20.612342118848","21.9892998280868","18.096654860376","18.7540112004492","18.8190183923578","19.2876934879503","21.5424806168764","19.8616063308231","19.4421943576728","19.2900453365287","17.9139235505338","19.2601811103479","20.1677711786469","22.0413555920551","22.4758136612061","21.835683985698","21.8769284348143","22.5478006671677","21.8449523234552","24.2621568751496","24.4751064811145","25.596253963758",
"Finland","FIN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","31.8245159199546","31.9447399665275","29.4159891490851","30.8973200559206","37.0295380662404","36.1688300862662","29.227843336772","27.9879093402254","24.3967563176915","27.7761526419428","31.2475859405176","28.3972994982531","28.6732238394505","28.3946222147763","27.2297044519267","26.9465190145077","26.0571355653741","26.8045956642448","29.1047013281545","31.9998602880395","30.1388537692807","24.0923370809791","21.0728692411125","18.5840294954963","19.76109929586","20.3472384296137","20.2403926216902","21.7549432797567","23.0149243820243","22.4053704812632","23.8643526186951","23.1773930359267","22.052584082001","22.2268351027025","22.8700285969841","24.6042492728631","23.9963677796607","25.5516592541909","25.2469564769773","21.47270656462","22.082671159703","24.0441822644673","23.3907191213558","22.3344639072831","21.9210525043862","21.7129881495849","23.2748554142646","24.006964176031","25.2574228588072","24.0823507829828","24.5118594928465","24.3355974285782",
"Fiji","FJI","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","31.8411068576693","34.2961174242424","25.554338063589","21.144893963851","18.9142162628401","19.0900182315406","18.2339741397003","16.0015697515698","12.8558830939783","13.431272904709","14.2847474747475","15.717042115573","12.7601163598472","15.9729633300297","13.4852792637761","13.715399328738","16.7029325120514","18.3473621420997","28.2429593545441","22.8520227576624","17.3221733896929","16.2041467304625","19.8500947820014","22.142988168394","19.268713643434","21.0403234126984","18.6490545843739","15.612828808294","23.423123690115","19.0187579423067","18.7380479517252","20.9985500011871","17.2722327107626","27.6336339257711","18.0546520158476","21.0384707245652","20.3133959869545","20.2566932149979","19.2102426428487","15.8470552083545","16.121830680041","16.1743434070843",
"France","FRA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","25.577571849511","25.2663712456918","25.9779285136892","26.0071480076496","27.4863967210798","27.1819633089948","27.9658561321324","27.9814618348316","27.511440066337","28.4089493263087","28.1921748953842","27.3902933120292","27.6527762689552","28.22529875484","29.1168140155803","24.893588156489","26.4592167622849","25.5841620302014","24.3133542733388","24.8574872554682","25.7480576399495","23.5185348588684","23.7978869910527","21.7504058341737","21.2292264826104","21.1685797207033","21.7569199946968","22.2629421378696","23.3426825116324","24.2683686332953","24.409660328073","23.6021635881488","21.9600117773654","19.5434100999983","20.3173747549512","20.5131362182368","19.6222687512078","19.4520013892574","20.680510926876","21.3638981897917","22.4880544574712","22.1648680275647","21.3155824714122","21.1861288577796","21.8896033436247","22.4526234423709","23.2377116371985","24.1648122965344","24.1298848613216","21.3331598174365","21.9462944966869","23.2209093704773","22.6266322737796","22.2871930659001","22.7098310745593","22.7123240564184","22.6093927432122","23.4361900052324","23.8572575874643","24.3646403173568","23.8118687197659","25.3531141690181",
"Faroe Islands","FRO","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.434313121299","23.2093541766956","30.1945570353214","25.5415507739394","22.8817259790009","30.9872408454837","19.7183924331402","21.4523334283813","28.1592214209402","31.6670472171263","25.9756741630604","17.0785019542201","19.0615835777126","15.8505500402468","25.9122078182091","21.4291889734978","21.7047645953349","24.0019262345016","22.0220851097635","23.030831523014","29.8462718304458","27.9957066583491","28.6986420900211","",
"Micronesia, Fed. Sts.","FSM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","37.7464788732394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","31.9553001217206","31.9695432921028","48.110599078341","37.5543140906269","51.7621737960721","62.6730103806228","73.4946460853845","58.0701246015648","35.0148367952522","32.9196400868756","27.5381552753816","36.3506431634111","35.0155606022374","35.1853284840981","32.9649145354068","41.9926691102966","46.3646390090778","26.3611477611471","37.4748271441054","26.3047547734931","21.6771566086635","26.4680317687759","22.4251144731331","22.448524189334","21.8675948708097","23.3031666249192","24.8489415957155","30.7613138432344","39.5576567296786","26.1685818669453","21.9020564270273","22.7454690749839","25.1070976391096","22.6391014756493","21.4960517696994","21.3645323014692","24.0451962615575","24.8786940506869","25.0898974271767","27.981113361031","29.7011138055349","26.6423895609865","26.9661499641622","29.1805950279998","35.1390486032907","29.2309562924902","26.9822610431075","21.2986084367913","19.2582324284114","21.8987965722319","19.8964247382697","18.707963114144",
"United Kingdom","GBR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","24.2703256138547","23.6907952678278","23.0709157433803","27.0575451052243","27.6033861401857","23.8208018375826","25.9311610660487","25.3050153829832","24.6874465497851","24.8383765973767","21.3517998988058","19.2605202816954","20.0545252260747","20.9737397097842","22.0816291296052","21.8953980448576","21.6510061879891","22.5903865428268","25.2943285822335","25.9317483124806","23.0499799406503","19.6629826256316","18.9002822202717","18.4433715209387","19.4475154187623","18.5508445573751","18.7410762397785","17.5736548444496","18.0385408256688","17.9223010259412","18.2232134729176","18.0392163730503","18.1085844669068","17.741374794638","17.5186631337433","17.7237835582457","18.0378568207151","18.4040271309591","17.4367256460039","14.9255034936293","16.0700783714129","15.8330982342713","15.921352655321","16.4481040400858","17.5633021029101","17.691188355591","17.8103854038256","18.2289905838562","17.9970842263082","17.8641882193942","16.7200138022053","17.4297621030843",
"Georgia","GEO","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","29.2035398230088","25.2032520325203","26.1538461538462","31.0606060606061","32.8571428571429","34.2857142857143","29.9270072992701","28.8732394366197","30.8219178082192","27.7777777777778","30.6666666666667","28.125","23.3914209115282","5.99991461800706","2.64656987698105","4.03290267446782","19.5957321959416","17.83745856111","27.1704525995102","26.4529962778062","26.581315880922","30.3277464788732","28.5011829399142","29.0958769748135","30.9874494874953","33.3296044196233","29.7348059086723","33.4545540138168","27.6897912964157","13.9858779050373","20.5241595483374","22.2032521282483","25.8758672361931","20.9910782671344","25.4061174656214","26.2943863268012","30.1520817055475","27.290145627257","28.1230240765571","25.2989279020353","23.8566678179912","21.9453719544178",
"Ghana","GHA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","24.3958573072497","20.1075268817204","17.1225937183384","18.7272727272727","19.4983818770227","17.8717598908595","12.8458498023715","10.3058510638298","11.1176470588235","11.7941029485257","14.165559982293","14.12","7.10479573712256","9.02599257355041","13.0472103004292","12.7200454287337","","","","","","","","3.74976906943131","6.87682260192711","9.5700893169469","9.36207574213961","10.4340482573727","11.2959904718054","13.2090143055318","14.4439972906995","15.8789864096371","12.8","22.2101701918855","23.9577329490874","20.02141465743","21.1999964722587","24.8062125356045","23.1093894542091","21.0005345047085","23.9986004971918","26.5994216024397","19.7","22.9369279766376","28.3775066840527","29.0021406363098","22.9541236866162","15.3845449877747","16.4919639408033","16.4317931081367","13.1001937072805","12.8099929663177","16.967722122965","24.7718062138272","27.1976845619759","27.8358929850472","25.7125753547129","20.5938164389648","22.6493355139889","19.6644216829873","19.0720658937842","18.55262436294",
"Gibraltar","GIB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9300165338945","16.2630230962726","17.086818141632","17.1829497671833","20.1074700369213","18.2026163632252","17.5486679186643","17.7585142085668","18.6498298029002","21.7908522643348","20.7825074544825","21.0087090755788","19.208230460751","19.8473894701205","20.472789612431","16.4778821307361","14.5381240099268","21.6160036252275","20.727609597721","19.5348318248864","24.5634012048664","23.4196755020374","26.2177006464673","21.306614856725","20.3253991265086","24.0533327009383","26.021526239474","23.4939604363056","22.816576714933","24.1633650429097","52.669842196392","22.270417145837","19.5473148183264","25.1618815850799","22.3566588731119","25.4484293500053",
"Gambia, The","GMB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","8.17808739708676","9.187747957993","10.5903206997085","10.0411264612115","6.889857732905","5.59310043668122","7.22660472972973","8.12","5.95710799267846","8.54501800720288","11.7514570478746","13.2785683629975","23.1329241071429","29.089668813351","26.6954752218547","25.3338998817139","22.4603300233155","18.8831642608018","18.313404657017","15.0861823766995","16.5992532669571","17.1258329062019","16.355962995053","20.3652602341327","22.3431942658285","20.33774597816","24.7893296900346","5.27775613441201","4.68549362124338","6.90370339562912","6.77920057408904","5.17516950891356","4.88440201890588","4.75504718389999","4.56249739677209","11.1727401352846","7.27832762883119","10.0388860071725","14.3183765243099","13.8318506658647","15.6906853088323","12.5665208782691","10.5224347295927","12.8914138046647","13.8767105275043","12.8961682852301","20.8771686494917","14.7115331277791","16.6526151249804","20.3498131894558","24.919934192266","22.9597298192074","20.8784242569263","24.6538431612228","33.8588920322731","35.203791025136",
"Guinea-Bissau","GNB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","29.5728971011409","28.0001797081162","22.752124951826","20.889878401238","16.8153071996856","15.39744470513","16.2587403133264","19.7804977306512","21.6950856799184","21.8370594855359","28.1809613572102","25.7456931879271","28.2595548617349","22.6619262661019","37.7245564918063","35.1001404374997","23.7796404642754","35.2144627311432","44.7013022953158","38.981933132713","29.9258186770586","30.98937435111","48.396739136738","30.8574690510716","21.7707041527262","22.3010547764582","23.0520755110458","23.9992548406648","11.3669950738916","15.5501482116401","11.7409475441559","10.2246025977639","7.41546650197697","9.0827943455036","8.82455083631231","11.0263427415707","9.9907259901702","12.5199809332514","12.786036126313","10.8021311311645","10.7852364362746","9.9349911053314","6.69903875706954","7.22440485965896","11.4166024225292","8.08555307153081","7.82309374456687","9.00098052640075","17.2579004926792","20.3174058091286","16.7471662540954","",
"Equatorial Guinea","GNQ","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.4767488235046","26.5011245422482","29.585907339941","27.5417518128173","39.3928256509129","38.0562994925977","32.0492712655832","41.1481428957988","30.3080451576082","28.7093001746","24.7014529043977","16.6986459903143","14.03171665413","12.501496565344","10.8917027967662","4.56759050042672","4.76492762228736",
"Greece","GRC","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","16.4851463747251","22.2664878844689","23.425513724","27.142206749672","31.7540390047569","34.8430302166371","31.4265634382355","29.5472512778062","32.0835313967078","36.7598714366163","36.4578468712488","38.017980272165","41.7469926140283","48.2835983827216","38.2529141630228","36.417779781208","38.2103579367969","33.7440236932419","32.7823234278952","32.0926753323945","30.6138739591056","25.0201902311003","29.7869824231868","28.6429957171001","29.8052744522136","31.34407960544","30.3336072595617","23.0808738370197","26.5921769760646","26.858653482302","27.5567681247537","28.4050431788203","25.40976861694","24.1819704157001","22.7891543343587","22.4715923038482","23.3538693608254","22.4408810624608","25.1754997746573","24.1497078886945","25.825686719792","25.6913351511643","24.749704461188","27.3748853042893","25.307169537167","22.0992782898444","26.1519016516029","27.1310979709786","24.511292369916","18.3378972308832","17.9862596616704","14.030627133823","12.0979313393973","11.9439475511993","11.8922836523889","12.0769837927685","12.8368977770353","12.0226658882907","13.1500554729835","12.6054256219608","14.9980704536728","17.8414095386269",
"Grenada","GRD","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3560952807588","16.3169608103529","24.1582605403359","23.1391220816105","30.4981506127881","40.2984137449277","32.2123750258059","52.3533172325614","64.008714899286","37.6720801772897","30.0951623064425","22.597956240988","24.0296661076021","24.4966719162409","23.61529351157","21.7411808603811","31.3098385610704","32.2641078137113","",
"Guatemala","GTM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","10.3008825508703","8.91613345557105","8.77929345925149","10.555907507127","12.8165663010212","13.309299482447","10.7571726468685","12.9411764705882","15.144365104005","11.408418526782","12.8256302521008","14.3843208383716","12.125826869081","13.6851933019931","18.5987669966398","16.0947914095285","21.4051716305788","20.0383169404866","21.6189496386206","18.7451099949263","15.8655615774176","17.0316590055768","14.1447739180259","11.0718227150576","11.5723335631221","11.497419578864","10.3327439680973","13.910564370404","13.6991972849607","13.5151111989657","13.6026147116177","14.2952804419133","18.3253187154602","17.2462854326623","15.6812995803929","15.0551087041391","12.6867821057714","13.6845417528487","17.3955162051438","17.353993219007","17.8353874290357","19.9770448018788","20.887908572384","20.6215067836553","21.1896060622906","20.0511386188244","21.1650083094562","21.1695664233488","16.6715643176913","13.2666014648944","14.1641936924863","15.4821754242397","15.1941445941618","15.8426266412882","15.0711623329069","14.8281550980515","13.8619687357436","13.5961064738207","13.7968326421897","14.3107617935684","12.9341275424382","15.9419314984068",
"Guam","GUM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
